note_label,measure_number,beat_pos,midi_pitch,duration,time_signature,onset
91,26,1.5,62.0,0.5,12.0,302.0
92,26,2.0,64.0,1.0,12.0,304.0
93,26,3.0,60.0,0.5,12.0,308.0
94,26,3.5,65.0,0.5,12.0,310.0
95,27,1.25,64.0,0.25,12.0,313.0
96,27,1.5,65.0,0.5,12.0,314.0
97,27,2.0,67.0,0.5,12.0,316.0
98,27,2.5,62.0,0.5,12.0,318.0
99,27,3.0,64.0,0.75,12.0,320.0
100,27,3.75,62.0,0.25,12.0,323.0
101,28,1.0,65.0,1.0,12.0,324.0
102,28,3.0,65.0,1.0,12.0,332.0
103,29,1.5,64.0,1.0,12.0,338.0
104,29,2.5,60.0,0.5,12.0,342.0
105,29,3.0,62.0,1.0,12.0,344.0
106,30,1.0,64.0,1.0,12.0,348.0
107,30,2.0,60.0,0.5,12.0,352.0
108,30,2.5,62.0,1.0,12.0,354.0
109,30,3.5,64.0,0.5,12.0,358.0
110,31,1.0,60.0,1.0,12.0,360.0
111,31,2.0,65.0,0.75,12.0,364.0
112,31,2.75,64.0,0.25,12.0,367.0
113,31,3.0,62.0,0.5,12.0,368.0
114,31,3.5,60.0,0.5,12.0,370.0
115,32,1.0,57.0,1.0,12.0,372.0
116,32,2.0,55.0,0.5,12.0,376.0
117,32,2.5,60.0,0.5,12.0,378.0
118,32,3.0,62.0,0.5,12.0,380.0
119,32,3.5,65.0,0.5,12.0,382.0
120,33,1.0,64.0,0.5,12.0,384.0
121,33,1.5,62.0,0.75,12.0,386.0
122,33,2.25,60.0,0.25,12.0,389.0
123,33,2.5,60.0,1.0,12.0,390.0
124,33,3.5,59.0,0.5,12.0,394.0
125,34,1.0,60.0,2.0,12.0,396.0
126,35,1.0,59.0,1.5,12.0,408.0
127,35,2.5,60.0,0.5,12.0,414.0
128,35,3.0,62.0,1.0,12.0,416.0
129,36,1.0,60.0,0.5,12.0,420.0
130,36,1.5,64.0,1.0,12.0,422.0
131,36,2.5,65.0,0.5,12.0,426.0
132,36,3.0,62.0,1.0,12.0,428.0
133,37,1.0,64.0,0.75,12.0,432.0
134,37,1.75,65.0,0.25,12.0,435.0
135,37,2.0,67.0,1.0,12.0,436.0
136,37,3.0,60.0,1.0,12.0,440.0
137,38,3.0,60.0,1.0,12.0,452.0
138,39,1.0,59.0,1.0,12.0,456.0
139,39,2.0,55.0,1.0,12.0,460.0
140,39,3.0,62.0,1.0,12.0,464.0
141,40,2.0,62.0,1.0,12.0,472.0
142,40,3.0,60.0,1.0,12.0,476.0
143,41,1.0,64.0,1.0,12.0,480.0
144,41,2.0,62.0,1.0,12.0,484.0
145,41,3.5,65.0,0.5,12.0,490.0
146,42,1.0,64.0,0.5,12.0,492.0
147,42,1.5,67.0,1.0,12.0,494.0
148,42,2.5,65.0,0.5,12.0,498.0
149,42,3.0,62.0,1.0,12.0,500.0
150,43,1.0,60.0,1.5,12.0,504.0
151,43,2.5,62.0,0.5,12.0,510.0
152,43,3.0,64.0,1.0,12.0,512.0
153,44,1.0,62.0,0.5,12.0,516.0
154,44,1.5,69.0,1.0,12.0,518.0
155,44,2.5,67.0,0.5,12.0,522.0
156,44,3.0,65.0,0.5,12.0,524.0
157,44,3.5,64.0,0.25,12.0,526.0
158,44,3.75,62.0,0.25,12.0,527.0
159,45,1.0,60.0,0.5,12.0,528.0
160,45,1.5,64.0,0.75,12.0,530.0
161,45,2.25,62.0,0.25,12.0,533.0
162,45,2.5,67.0,1.0,12.0,534.0
163,45,3.5,65.0,0.5,12.0,538.0
164,46,1.0,67.0,0.5,12.0,540.0
165,46,1.5,64.0,0.75,12.0,542.0
166,46,2.25,60.0,0.25,12.0,545.0
167,46,2.5,60.0,0.5,12.0,546.0
168,46,3.0,62.0,0.5,12.0,548.0
169,46,3.5,59.0,0.5,12.0,550.0
170,47,1.0,60.0,3.0,12.0,552.0
