note_number,measure_number,beat_pos,midi_pitch,duration,time_signature,onsets
156,49,2.5,55.0,0.5,3.0,145.5
157,49,3.0,52.0,0.5,3.0,146.0
158,49,3.5,48.0,0.5,3.0,146.5
159,50,1.5,52.0,0.5,3.0,147.5
160,50,2.0,50.0,0.5,3.0,148.0
161,50,2.5,55.0,1.0,3.0,148.5
162,50,3.5,53.0,0.5,3.0,149.5
163,51,1.0,52.0,0.5,3.0,150.0
164,51,1.5,50.0,0.25,3.0,150.5
165,51,1.75,48.0,0.25,3.0,150.75
166,51,2.0,47.0,0.5,3.0,151.0
167,51,2.5,48.0,0.5,3.0,151.5
168,51,3.0,50.0,1.0,3.0,152.0
169,52,1.0,48.0,3.0,3.0,153.0
170,59,1.0,48.0,1.0,3.0,174.0
171,59,2.0,55.0,0.5,3.0,175.0
172,59,2.5,52.0,1.0,3.0,175.5
173,59,3.5,48.0,0.5,3.0,176.5
174,60,1.25,47.0,0.25,3.0,177.25
175,60,1.5,48.0,0.5,3.0,177.5
176,60,2.0,50.0,0.5,3.0,178.0
177,60,2.5,52.0,0.5,3.0,178.5
178,60,3.0,50.0,1.0,3.0,179.0
179,61,1.0,48.0,3.0,3.0,180.0
