note_label,measure_number,beat_pos,midi_pitch,duration,time_signature,onset
89,25.0,1.0,62.0,1.0,12.0,288.0
90,25.0,2.0,67.0,0.75,12.0,292.0
91,25.0,2.75,65.0,0.25,12.0,295.0
92,25.0,3.0,62.0,1.0,12.0,296.0
93,26.0,2.0,67.0,1.0,12.0,304.0
94,26.0,3.0,67.0,1.0,12.0,308.0
95,27.0,1.0,69.0,0.5,12.0,312.0
96,27.0,1.5,70.0,0.5,12.0,314.0
97,27.0,2.0,67.0,1.0,12.0,316.0
98,27.0,3.0,67.0,1.0,12.0,320.0
99,28.0,1.0,66.0,2.0,12.0,324.0
100,28.0,3.0,66.0,1.0,12.0,332.0
101,29.0,1.0,67.0,2.0,12.0,336.0
102,29.0,3.0,62.0,1.0,12.0,344.0
103,30.0,1.0,62.0,0.5,12.0,348.0
104,30.0,1.5,65.0,1.0,12.0,350.0
105,30.0,2.5,67.0,0.5,12.0,354.0
106,30.0,3.0,69.0,1.0,12.0,356.0
107,31.0,1.0,67.0,0.5,12.0,360.0
108,31.0,1.5,67.0,1.0,12.0,362.0
109,31.0,2.5,65.0,0.25,12.0,366.0
110,31.0,2.75,64.0,0.25,12.0,367.0
111,31.0,3.0,62.0,1.0,12.0,368.0
112,32.0,2.0,65.0,1.0,12.0,376.0
113,32.0,3.0,65.0,1.0,12.0,380.0
114,33.0,1.0,67.0,1.0,12.0,384.0
115,33.0,2.0,69.0,1.0,12.0,388.0
116,33.0,3.0,70.0,0.5,12.0,392.0
117,33.0,3.5,67.0,0.5,12.0,394.0
118,34.0,1.0,67.0,1.5,12.0,396.0
119,34.0,2.5,66.0,0.5,12.0,402.0
120,34.0,3.0,66.0,0.5,12.0,404.0
121,34.0,3.5,64.0,0.5,12.0,406.0
122,35.0,1.0,67.0,3.0,12.0,408.0
123,46.0,1.0,67.0,1.5,12.0,540.0
124,46.0,2.5,69.0,0.5,12.0,546.0
125,46.0,3.0,71.0,1.0,12.0,548.0
126,47.0,1.0,72.0,0.75,12.0,552.0
127,47.0,1.75,71.0,0.25,12.0,555.0
128,47.0,2.0,69.0,0.25,12.0,556.0
129,47.0,2.25,67.0,0.25,12.0,557.0
130,47.0,2.5,67.0,1.0,12.0,558.0
131,47.0,3.5,66.0,0.5,12.0,562.0
132,48.0,1.0,67.0,1.0,12.0,564.0
133,48.0,2.5,67.0,0.5,12.0,570.0
134,48.0,3.0,64.0,0.5,12.0,572.0
135,48.0,3.5,69.0,0.5,12.0,574.0
136,49.0,1.0,67.0,0.5,12.0,576.0
137,49.0,1.5,64.0,0.5,12.0,578.0
138,49.0,2.5,64.0,0.5,12.0,582.0
139,49.0,3.0,67.0,0.5,12.0,584.0
140,49.0,3.5,64.0,0.5,12.0,586.0
141,50.0,1.0,60.0,0.5,12.0,588.0
142,50.0,2.0,65.0,0.5,12.0,592.0
143,50.0,2.5,64.0,0.5,12.0,594.0
144,50.0,3.0,62.0,0.75,12.0,596.0
145,50.0,3.75,60.0,0.25,12.0,599.0
146,51.0,1.0,60.0,0.5,12.0,600.0
147,51.0,1.5,59.0,0.25,12.0,602.0
148,51.0,1.75,57.0,0.25,12.0,603.0
149,51.0,2.0,55.0,0.5,12.0,604.0
150,51.0,2.5,57.0,0.5,12.0,606.0
151,51.0,3.0,59.0,0.75,12.0,608.0
152,51.0,3.75,57.0,0.25,12.0,611.0
153,52.0,1.0,60.0,1.0,12.0,612.0
154,52.0,3.0,64.0,1.0,12.0,620.0
155,53.0,1.0,62.0,1.0,12.0,624.0
156,53.0,2.0,64.0,0.5,12.0,628.0
157,53.0,2.5,67.0,1.0,12.0,630.0
158,53.0,3.5,65.0,0.5,12.0,634.0
159,54.0,1.0,64.0,0.5,12.0,636.0
160,54.0,1.5,62.0,0.5,12.0,638.0
161,54.0,2.0,62.0,1.0,12.0,640.0
162,54.0,3.0,61.0,0.5,12.0,644.0
163,54.0,3.5,59.0,0.5,12.0,646.0
164,55.0,1.0,62.0,0.5,12.0,648.0
165,55.0,2.0,69.0,1.0,12.0,652.0
166,55.0,3.0,65.0,1.0,12.0,656.0
167,56.0,1.0,67.0,1.0,12.0,660.0
168,56.0,2.0,69.0,1.5,12.0,664.0
169,56.0,3.5,67.0,0.5,12.0,670.0
170,57.0,1.0,71.0,1.0,12.0,672.0
171,57.0,2.0,72.0,0.5,12.0,676.0
172,57.0,2.5,71.0,0.5,12.0,678.0
173,57.0,3.0,69.0,0.75,12.0,680.0
174,57.0,3.75,67.0,0.25,12.0,683.0
175,58.0,1.0,67.0,1.5,12.0,684.0
176,58.0,2.5,66.0,0.5,12.0,690.0
177,58.0,3.0,66.0,0.5,12.0,692.0
178,58.0,3.5,64.0,0.5,12.0,694.0
179,59.0,1.0,67.0,1.0,12.0,696.0
180,59.0,2.0,67.0,1.0,12.0,700.0
181,59.0,3.0,64.0,1.0,12.0,704.0
182,60.0,1.0,60.0,0.5,12.0,708.0
183,60.0,1.5,64.0,0.5,12.0,710.0
184,60.0,2.0,62.0,0.5,12.0,712.0
185,60.0,2.5,60.0,0.75,12.0,714.0
186,60.0,3.25,59.0,0.25,12.0,717.0
187,60.0,3.5,59.0,0.25,12.0,718.0
188,60.0,3.75,57.0,0.25,12.0,719.0
189,61.0,1.0,60.0,3.0,12.0,720.0
